"","country_name","cleaned_region_x","year","avg_gini","im_ratio","ed_ratio","flag","country_y","interp_gini","interp_im","interp_ed","delta_gini","avg_gini_period","delta_im","avg_im_period","delta_ed","avg_ed_period","predicted_region","country.x","country_code","nutslevel","nuts2","regionname","type","party_abbreviation","party_english","party_native","partyfacts_id","partyvote","electorate","totalvote","validvote","cleaned_region_y","country.y","dataset_key","dataset_party_id","name_short","name","name_english","year_first","year_last","share","share_year","description","comment","created","modified","external_id","linked","country","oecdmember","eumember","edate","date","partyname","partyabbrev","parfam","candidatename","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm","perc_vote","imm_sum","perc_im","socdem_sum","perc_socdem"
"18","France","alsace",2007,0.306,1.22,0.698,1,"fr",0.306,1.22,0.698,-0.001,0.299875,0.0700000000000001,1.18375,0.0439999999999999,0.65725,"alsace","France","FR",2,"FRF1","Alsace","Parliament","PCF","French Communist Party","Parti communiste francaise",1251,3645,1232681,688637,675440,"alsace","FRA","manifesto",31220,"PCF","Parti Communiste Français","French Communist Party",1946,2017,28.6,1946,NA,"","2013-01-01T18:17:53.203Z","2021-03-12T10:13:38.063026Z",1855,"2013-01-01T18:34:36.765Z",31,10,10,"10/06/2007",200706,"French Communist Party","PCF",20,NA,106,999,2008,NA,NA,4.287,0,NA,15,577,1,30,NA,300,0,0,0,1.667,0,1,4,6,3.333,0,0,3,7.333,0,0.667,0.333,0,0.667,0,4,0,1.333,3.333,0,0,0.667,0.333,0.667,0,0,2.333,0,2.667,0,0,0,2.333,5.333,8,15.667,0,6,0,0,0,0,0.667,0.333,0,0,0,8.667,0,3,1.667,0.333,4.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48,3.333,0,23.667,5,"2023a","SNK1AN",0.529306441565005,0,0,28.334,14.9973687153028
"19","France","alsace",2007,0.306,1.22,0.698,1,"fr",0.306,1.22,0.698,-0.001,0.299875,0.0700000000000001,1.18375,0.0439999999999999,0.65725,"alsace","France","FR",2,"FRF1","Alsace","Parliament","PS","Socialist Party","Parti socialiste",1478,99697,1232681,688637,675440,"alsace","FRA","manifesto",31320,"SIFO","Parti Socialiste","Socialist Party",1946,2017,36.6,1981,NA,"","2013-01-01T18:18:17.903Z","2021-03-12T10:13:38.080355Z",1974,"2013-01-01T18:34:38.365Z",31,10,10,"10/06/2007",200706,"Socialist Party","PS",30,NA,106,999,2008,NA,NA,24.733,0,NA,186,577,1,30,NA,301,0.332,0.332,0,0,1.993,0,0.332,3.987,3.987,0,0,2.658,3.987,0,2.99,0.332,0,2.99,0,2.326,0,2.326,6.312,0.332,2.658,0,0,0.997,0,0.664,1.661,0.332,0,0.664,0,1.329,3.322,5.316,6.645,14.286,0,5.648,0,2.326,0,0.664,0.664,3.987,1.661,0.664,0.664,4.651,0,2.658,0,1.329,1.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.262,6.977,0.664,20.93,0.332,"2023a","I9LS6S",14.4774387667233,2.99,43.2875419125025,25.913,375.1538707621
"20","France","alsace",2007,0.306,1.22,0.698,1,"fr",0.306,1.22,0.698,-0.001,0.299875,0.0700000000000001,1.18375,0.0439999999999999,0.65725,"alsace","France","FR",2,"FRF1","Alsace","Parliament","UMP","","",1595,345208,1232681,688637,675440,"alsace","FRA","manifesto",31626,"UMP","Union pour un Mouvement Populaire","Union for a Popular Movement",2002,2017,39.5,2007,NA,"composed of: RPR Rassemblement pour la République (Rally for the Republic) and DL Démocratie Libérale (Liberal Democracy); after the election part of UDF joined the Union","2013-01-01T18:18:21.426Z","2021-03-12T10:13:38.132201Z",1991,"2013-01-01T18:34:39.125Z",31,10,10,"10/06/2007",200706,"Union for a Popular Movement","UMP",60,NA,106,999,2008,NA,NA,39.54,0,NA,313,577,1,30,NA,951,0.841,0,0,0,1.262,0.21,0,3.26,4.732,0,0.105,1.577,3.365,0,0,0.946,0,6.414,0,2.208,1.262,2.629,1.577,0,0,0.21,0.315,3.049,0,3.47,4.206,0.21,0,1.682,0,0.21,6.099,5.573,3.891,13.67,0.526,9.464,0,1.157,0,1.052,0.105,4.311,2.103,0.105,0.21,0.105,0.105,3.049,0,1.367,3.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.987,1.788,2.944,17.56,0.21,"2023a","N872IL",50.1291681974683,1.367,68.5265729259392,15.772,790.637240810471
"21","France","alsace",2007,0.306,1.22,0.698,1,"fr",0.306,1.22,0.698,-0.001,0.299875,0.0700000000000001,1.18375,0.0439999999999999,0.65725,"alsace","France","FR",2,"FRF1","Alsace","Parliament","VERTS","Greens","Les Verts",1108,28029,1232681,688637,675440,"alsace","FRA","manifesto",31110,"Les Verts","Europe Écologie Les Verts","Europe Ecology - The Greens",1993,2017,7.8,1993,NA,"in 1997: Les Verts","2013-01-01T18:17:52.173Z","2021-03-12T10:13:37.769037Z",1850,"2013-01-01T18:34:39.508Z",31,10,10,"10/06/2007",200706,"The Greens","Les Verts",10,NA,106,999,2008,NA,NA,3.251,0,NA,4,577,1,30,NA,653,0.153,0,0,0,0,1.531,0.153,6.738,5.054,0,0.153,5.819,7.81,0,0.919,2.144,0,0.459,0,1.072,0,2.603,4.288,0,0,0,0,0,0,0,3.369,0,0.459,0.766,0,0.766,13.783,4.594,7.963,10.26,0,7.198,0,0,0,0,1.225,0,0.459,1.378,0,2.45,0,4.288,0,0.613,1.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.168,4.288,0.766,18.224,1.685,"2023a","B1CEKA",4.07021406052826,0,0,16.998,69.1854986008594
"22","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","ALLI","","",1177,10987,1268103,692945,682324,"alsace","FRA","manifesto",31631,"AC","Alliance Centriste","Centrist Alliance",2012,2012,0.6,2012,NA,"","2015-11-17T11:43:49.550831Z","2021-03-12T10:13:37.735273Z",15527,"2015-11-17T11:49:30.464246Z",31,10,10,"10/06/2012",201206,"Centrist Alliance","AC",60,NA,106,4,2013,0.663,0.523,0.601,0,NA,2,577,1,80,"2023-1",72,0,0,0,0,1.389,0,0,1.389,0,0,0,1.389,19.444,0,0,4.167,0,2.778,0,6.944,1.389,5.556,13.889,0,0,0,0,0,0,6.944,8.333,0,0,5.556,0,5.556,4.167,0,1.389,2.778,0,0,0,1.389,0,0,0,0,0,0,0,2.778,0,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.667,13.889,6.944,4.167,0,"2023a","4C4C9I",1.58555152284813,1.389,2.20233106523606,19.445,30.831049361782
"23","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","FG","Left Front","Front de Gauche",4363,20205,1268103,692945,682324,"alsace","FRA","manifesto",31021,"FDG","Front de Gauche","Left Front",2012,2012,6.9,2012,NA,"","2015-11-17T11:43:35.604939Z","2021-03-12T10:13:37.771443Z",15483,"2015-11-17T11:49:26.100362Z",31,10,10,"10/06/2012",201206,"Left Front","FDG",20,NA,106,4,2013,0.663,0.523,6.909,0,NA,10,577,8,80,"2023-1",747,0,0,0,0,0,0.669,0.402,3.079,6.024,0.134,1.071,1.071,11.379,0,0,1.071,0,0.268,0.134,0.134,0,1.339,11.78,0,0,0.134,0,0,0.134,0.535,6.024,1.874,1.473,0.134,1.339,3.614,2.276,6.024,9.371,14.726,0,4.552,0,0,0,0,0.402,1.071,0.268,0.268,0.937,1.874,0,2.811,0,1.071,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.925,13.655,0.134,24.096,1.071,"2023a","RW9JSD",2.91581582953914,0.937,2.73211943227817,31.861,92.9008081449466
"24","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","FN","National Front / National Rally","Front National / Rassemblement national",433,118672,1268103,692945,682324,"alsace","FRA","manifesto",31720,"FN","Front National","National Front",1986,2017,14.9,1997,NA,"","2013-01-01T18:17:06.254Z","2021-03-12T10:13:37.773172Z",1634,"2013-01-01T18:34:34.765Z",31,10,10,"10/06/2012",201206,"National Front","FN",70,NA,106,4,2013,0.663,0.523,13.596,0,NA,2,577,1,80,"2023-1",297,0,0,0,0,2.694,0,0,1.347,0,1.347,5.051,1.347,3.704,0,0,0.337,0,3.03,0,0,0,2.02,8.081,0,0,1.01,0,0,0,1.347,5.724,0,0.337,4.04,0,0,3.704,1.347,1.347,11.448,0.673,1.684,0.337,9.428,0,3.03,0,13.131,0.337,0,1.684,1.01,0,7.071,0,1.01,1.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.081,8.081,4.04,12.795,0,"2023a","1NYXLW",17.1257459105701,11.112,190.301288558255,21.549,369.042698626875
"25","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","NCE","New Centre","Nouveau centre",1255,17417,1268103,692945,682324,"alsace","FRA","manifesto",31630,"NC","Nouveau Centre","New Centre",2012,2012,2.2,2012,NA,"","2015-11-17T11:43:49.610512Z","2021-03-12T10:13:38.054457Z",15528,"2015-11-17T11:49:25.022584Z",31,10,10,"10/06/2012",201206,"New Centre","NC",60,NA,106,4,2013,0.663,0.523,2.196,0,NA,12,577,1,80,"2023-1",720,0,0,0,0,0,0,0,0.278,6.944,0,0,1.667,2.083,0,0,2.917,0,3.194,0,0.556,0,6.111,2.778,0,0,0,0,0.139,0,2.917,1.944,0,0,0,0,0.139,3.889,7.778,12.639,17.5,0,12.5,0,0,0,0,0,3.75,0,0,0,0.972,0,6.111,2.222,0,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.028,2.778,0,30.139,0,"2023a","LT57AQ",2.51347509542604,0,0,21.25,53.4113457778034
"26","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","PRG","Radical Party of the Left","Parti radical de gauche",1783,0,1268103,692945,682324,"alsace","FRA","manifesto",31230,"PRG","Parti Radical de Gauche","Left Radical Party",2012,2017,1.7,2012,NA,"","2015-11-17T11:43:53.255785Z","2021-03-12T10:13:38.078108Z",15541,"2015-11-17T11:49:27.292794Z",31,10,10,"10/06/2012",201206,"Left Radical Party","PRG",20,NA,106,4,2013,0.663,0.523,1.653,0,NA,12,577,1,80,"2023-1",458,0,0,0,0,0,0,0,0.873,9.17,0,0,2.838,4.367,0,0.218,2.838,0,0,0,0.655,0,1.965,18.559,0,0,0,0,0,0,3.057,5.022,0.437,2.183,1.092,0,3.493,1.965,0,7.86,12.882,0,4.367,0,0,0,0,1.092,1.092,2.183,0,0.218,1.965,0,7.424,0.218,1.747,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.808,18.996,1.092,20.742,0,"2023a","S21DRO",0,0.218,0,33.843,0
"27","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","PRV","Radical [Socialist] Party","Parti radical [socialiste]",14,0,1268103,692945,682324,"alsace","FRA","manifesto",31421,"RRRS","Parti Radical","Radical Party",1946,2012,15,1956,NA,"","2013-01-01T18:17:09.353Z","2021-03-12T10:13:38.074583Z",1648,"2013-01-01T18:34:37.134Z",31,10,10,"10/06/2012",201206,"Radical Party","PR",40,NA,106,4,2013,0.663,0.523,1.237,0,NA,6,577,1,80,"2023-1",286,0,0,0,0,0,0,0,3.497,8.042,0,0,0,3.497,1.049,0,1.049,0,12.937,0,0.35,0,4.545,5.944,0,0,0,0,0,0,2.098,6.294,0,0,1.049,0,0,3.846,1.049,4.196,13.986,0,9.091,0,5.245,0,0,0,3.147,0,0,0,1.748,0,1.399,0,2.797,3.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.378,5.944,1.049,18.182,0,"2023a","CGYO29",0,5.245,0,21.678,0
"28","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","PS","Socialist Party","Parti socialiste",1478,115654,1268103,692945,682324,"alsace","FRA","manifesto",31320,"SIFO","Parti Socialiste","Socialist Party",1946,2017,36.6,1981,NA,"","2013-01-01T18:18:17.903Z","2021-03-12T10:13:38.080355Z",1974,"2013-01-01T18:34:38.365Z",31,10,10,"10/06/2012",201206,"Socialist Party","PS",30,NA,106,4,2013,0.663,0.523,29.354,0,NA,280,577,1,80,"2023-1",214,0,0.467,0,0,3.271,0.467,0.935,4.673,2.336,0,0,0.935,7.477,0.467,0,2.804,0,1.402,0,0,0,4.673,12.617,0,0,0,0,0,0,0.935,5.14,0,0.935,2.336,0,0.467,3.271,5.607,6.542,11.215,0,8.879,0,0,0,0,0.467,4.206,0,0.467,0,1.402,0,2.336,0,1.402,1.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.71,12.617,2.336,17.757,1.402,"2023a","AX5HCN",16.6902135090087,0,0,25.234,421.160847686324
"29","France","alsace",2012,0.308,1.31,0.658,1,"fr",0.308,1.31,0.658,0.002,0.3015,0.0900000000000001,1.209,-0.0399999999999999,0.6574,"alsace","France","FR",2,"FRF1","Alsace","Parliament","UMP","","",1595,266667,1268103,692945,682324,"alsace","FRA","manifesto",31626,"UMP","Union pour un Mouvement Populaire","Union for a Popular Movement",2002,2017,39.5,2007,NA,"composed of: RPR Rassemblement pour la République (Rally for the Republic) and DL Démocratie Libérale (Liberal Democracy); after the election part of UDF joined the Union","2013-01-01T18:18:21.426Z","2021-03-12T10:13:38.132201Z",1991,"2013-01-01T18:34:39.125Z",31,10,10,"10/06/2012",201206,"Union for a Popular Movement","UMP",60,NA,106,4,2013,0.663,0.523,27.116,0,NA,194,577,1,80,"2023-1",472,0,0,0,0,1.271,0,0.212,8.263,9.746,0.424,0.212,0,0.212,0,0,1.059,0.424,3.39,0,0,0,5.085,2.119,0,0.212,0.212,0,0.212,0,6.992,5.508,0,0,4.025,0,0,0.847,3.178,2.754,9.322,3.602,11.441,0,5.72,0,1.059,0,8.051,0.636,0,1.907,0,0,1.695,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.331,2.119,4.025,12.076,0.212,"2023a","TXQB92",38.4831407976102,7.627,293.510914863373,11.653,448.444039714552
"30","France","alsace",2017,0.285,1.2,0.673,1,"fr",0.285,1.2,0.673,-0.023,0.29875,-0.11,1.2075,0.015,0.66,"alsace","France","FR",2,"FRF1","Alsace","Parliament","FI","Unbowed France","La France Insoumise",5858,45069,1293448,603097,591393,"alsace","FRA","manifesto",31240,"","La France insoumise","Indomitable France",2017,2017,11,2017,NA,"","2018-08-02T13:23:09.556321Z","2021-03-12T10:13:38.000530Z",25077,"2018-08-02T13:24:38.192952Z",31,10,10,"11/06/2017",201706,"Indomitable France","",20,NA,335,5,2017,0.758,0.712,11.025,0,NA,17,577,1,121,"2023-1",1026,3.899,0,0,0.78,0.39,0.487,2.242,3.996,0.097,1.17,2.242,2.729,3.509,0,2.047,0.487,0,2.047,1.17,2.339,0,0,6.238,0,0,2.534,0,0.195,1.267,0,2.437,2.047,2.047,0,0,5.166,8.967,1.559,7.018,3.899,0,5.361,0,3.801,0.39,0,1.267,2.339,1.072,0.195,0.39,9.552,0,0.682,0.39,0.682,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,1.462,1.267,2.144,0,0.195,1.17,1.949,0.39,0,0,0,0,0,5.166,3.801,0,0,0.39,2.339,3.411,1.072,0,0.195,0,0,0.39,0,0,0.682,0.292,-30.019,8.285,0,10.916,2.729,"2023a","W4J3Y1",7.47292724055998,4.191,31.3190380651869,25.537,190.83614294218
"31","France","alsace",2017,0.285,1.2,0.673,1,"fr",0.285,1.2,0.673,-0.023,0.29875,-0.11,1.2075,0.015,0.66,"alsace","France","FR",2,"FRF1","Alsace","Parliament","FN","National Front / National Rally","Front National / Rassemblement national",433,77395,1293448,603097,591393,"alsace","FRA","manifesto",31720,"FN","Front National","National Front",1986,2017,14.9,1997,NA,"","2013-01-01T18:17:06.254Z","2021-03-12T10:13:37.773172Z",1634,"2013-01-01T18:34:34.765Z",31,10,10,"11/06/2017",201706,"National Front","FN",70,NA,335,5,2017,0.758,0.712,13.2,0,NA,8,577,1,121,"2023-1",239,0,0,0,0,4.603,0,0,0.837,0,0.837,0.837,1.255,1.674,0.418,0,0.837,0,4.184,0,0,0.837,1.674,3.766,0.837,0,5.439,0,0.418,1.255,0,3.347,1.674,1.255,0.837,0,2.51,2.092,3.766,5.858,6.276,0,4.184,0,9.205,0,2.092,0.418,12.971,0,0,3.347,6.276,0,2.092,1.674,0,0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418,0.837,0.837,0,0,0.837,0,0,0,0,0,0,0,2.51,5.439,3.766,0,0,12.971,0,0,0,0,0,0,2.51,0.837,0,2.092,0,1.674,6.276,1.674,12.134,0,"2023a","BHIFOG",12.8329273732086,12.552,161.078904388515,25.523,327.534805346404
"32","France","alsace",2017,0.285,1.2,0.673,1,"fr",0.285,1.2,0.673,-0.023,0.29875,-0.11,1.2075,0.015,0.66,"alsace","France","FR",2,"FRF1","Alsace","Parliament","PCF","French Communist Party","Parti communiste francaise",1251,3800,1293448,603097,591393,"alsace","FRA","manifesto",31220,"PCF","Parti Communiste Français","French Communist Party",1946,2017,28.6,1946,NA,"","2013-01-01T18:17:53.203Z","2021-03-12T10:13:38.063026Z",1855,"2013-01-01T18:34:36.765Z",31,10,10,"11/06/2017",201706,"French Communist Party","PCF",20,NA,335,5,2017,0.758,0.712,2.717,0,NA,10,577,1,121,"2023-1",36,0,0,0,0,0,0,0,0,0,0,0,2.778,5.556,0,0,0,0,0,0,16.667,0,0,2.778,0,0,0,0,0,2.778,0,5.556,8.333,0,0,0,8.333,0,0,8.333,0,0,0,0,2.778,0,0,0,2.778,2.778,0,0,27.778,0,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,2.778,0,0,2.778,13.889,2.778,0,0,0,0,0,8.333,2.778,0,0,0,2.778,0,2.778,0,0,0,0,0,0,0,2.778,0,-16.667,11.111,0,8.333,0,"2023a","MVTMAS",0.630081064903324,2.778,1.75036519830143,41.667,26.2535877313268
"33","France","alsace",2017,0.285,1.2,0.673,1,"fr",0.285,1.2,0.673,-0.023,0.29875,-0.11,1.2075,0.015,0.66,"alsace","France","FR",2,"FRF1","Alsace","Parliament","PS","Socialist Party","Parti socialiste",1478,13954,1293448,603097,591393,"alsace","FRA","manifesto",31320,"SIFO","Parti Socialiste","Socialist Party",1946,2017,36.6,1981,NA,"","2013-01-01T18:18:17.903Z","2021-03-12T10:13:38.080355Z",1974,"2013-01-01T18:34:38.365Z",31,10,10,"11/06/2017",201706,"Socialist Party","PS",30,NA,335,5,2017,0.758,0.712,7.441,0,NA,30,577,1,121,"2023-1",76,1.316,0,0,0,0,0,0,0,5.263,0,0,0,3.947,0,1.316,0,0,1.316,2.632,0,0,0,0,0,0,1.316,0,0,0,0,5.263,1.316,0,0,0,7.895,3.947,3.947,9.211,17.105,0,7.895,0,0,0,0,1.316,11.842,0,0,0,9.211,0,1.316,0,0,2.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.316,0,1.316,1.316,0,0,0,0,0,0,0,7.895,0,0,0,0,11.842,1.316,0,0,0,0,0,0,0,0,1.316,0,-28.947,1.316,0,26.316,0,"2023a","8Y3RFH",2.31372399464763,0,0,28.948,66.9776821970595
"34","France","alsace",2017,0.285,1.2,0.673,1,"fr",0.285,1.2,0.673,-0.023,0.29875,-0.11,1.2075,0.015,0.66,"alsace","France","FR",2,"FRF1","Alsace","Parliament","REM","The Republic Onwards!","La Republique En Marche!",5857,169161,1293448,603097,591393,"alsace","FRA","manifesto",31425,"","La République En Marche!","Republic Onwards!",2017,2017,28.2,2017,NA,"","2018-08-02T13:22:56.106128Z","2021-03-12T10:13:38.005105Z",25028,"2018-08-02T13:22:56.138250Z",31,10,10,"11/06/2017",201706,"Republic Onwards!","LREM",40,NA,335,5,2017,0.758,0.712,28.212,0,NA,308,577,1,121,"2023-1",362,0,0,0,0,1.381,0,0,0,4.696,0,0,1.105,4.144,0,0.829,0.276,0.552,9.116,2.762,0.276,1.934,3.039,1.381,0.552,1.105,1.105,0,0,0,0.276,4.696,0,0,2.762,0,2.486,3.039,1.105,11.878,5.249,0.829,6.906,0,4.972,0.276,0,0.276,6.354,2.21,1.934,0.829,5.525,0,3.315,0.552,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0.276,1.934,0,1.381,0.829,0.276,0,0,0,0,0,0,2.486,4.144,0.829,0,0.276,6.354,0,1.657,0.552,1.934,0,0,0,0.829,0,3.315,0,0,1.934,4.696,17.127,0,"2023a","ZXD4H9",28.0487218473977,5.801,162.710635436754,13.812,387.408946156257
