country_name,cleaned_region_x,year,avg_gini,im_ratio,ed_ratio,flag,country_y,interp_gini,interp_im,interp_ed,delta_gini,avg_gini_period,delta_im,avg_im_period,delta_ed,avg_ed_period,predicted_region,country,country_code,nutslevel,nuts2,regionname,type,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,cleaned_region_y
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,3839.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,3839.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,0.714,0.609,1.0,fr,0.304,0.714,0.609,0.01200000000000001,0.29641666666666666,-0.30600000000000005,0.9888750000000001,-0.040000000000000036,0.6241666666666666,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,3839.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.304,1.02,0.649,1.0,fr,0.304,1.02,0.649,0.0,0.297,0.30600000000000005,0.9912692307692308,0.040000000000000036,0.626076923076923,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,CEN,,,,18408.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FG,Left Front,Front de Gauche,4363.0,29947.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,69621.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,NCE,New Centre,Nouveau centre,1255.0,27817.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,7577.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,4987.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,35602.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,21751.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,32275.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRV,Radical [Socialist] Party,Parti radical [socialiste],14.0,496.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,165918.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,189825.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.09,0.598,1.0,fr,0.327,1.09,0.598,0.02300000000000002,0.2991428571428571,0.07000000000000006,0.9983214285714286,-0.051000000000000045,0.6240714285714286,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VEC,Europe Ecology - The Greens,Europe Ecologie - Les Verts,5650.0,29967.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.33,0.598,1.0,fr,0.327,1.33,0.598,0.0,0.301,0.24,1.0204333333333333,0.0,0.6223333333333334,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,CEN,,,,18408.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.33,0.598,1.0,fr,0.327,1.33,0.598,0.0,0.301,0.24,1.0204333333333333,0.0,0.6223333333333334,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FG,Left Front,Front de Gauche,4363.0,29947.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.33,0.598,1.0,fr,0.327,1.33,0.598,0.0,0.301,0.24,1.0204333333333333,0.0,0.6223333333333334,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,69621.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.33,0.598,1.0,fr,0.327,1.33,0.598,0.0,0.301,0.24,1.0204333333333333,0.0,0.6223333333333334,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,NCE,New Centre,Nouveau centre,1255.0,27817.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.33,0.598,1.0,fr,0.327,1.33,0.598,0.0,0.301,0.24,1.0204333333333333,0.0,0.6223333333333334,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,7577.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.33,0.598,1.0,fr,0.327,1.33,0.598,0.0,0.301,0.24,1.0204333333333333,0.0,0.6223333333333334,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,4987.0,1079188.0,644494.0,634191.0,basse-normandie 
France,normandie,2012,0.327,1.33,0.598,1.0,fr,0.327,1.33,0.598,0.0,0.301,0.24,1.0204333333333333,0.0,0.6223333333333334,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,35602.0,1079188.0,644494.0,634191.0,basse-normandie 
